Name,ID,Has Block,Mod,Class
witchery:mutator,5862,false,witchery,com.emoniph.witchery.item.ItemMutator
witchery:louse,5863,false,witchery,com.emoniph.witchery.item.ItemParasyticLouse
witchery:brewbag,5864,false,witchery,com.emoniph.witchery.item.ItemBrewBag
witchery:spectralstone,5865,false,witchery,com.emoniph.witchery.item.ItemSpectralStone
witchery:shelfcompass,5866,false,witchery,com.emoniph.witchery.item.ItemPoppetShelfCompass
witchery:kobolditepickaxe,5867,false,witchery,com.emoniph.witchery.item.ItemKobolditePickaxe
witchery:dupstaff,5868,false,witchery,com.emoniph.witchery.item.ItemDuplicationStaff
witchery:witchhat,5869,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:babashat,5870,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:witchrobe,5871,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:necromancerrobe,5872,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:bitingbelt,5873,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:barkbelt,5874,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:iceslippers,5875,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:rubyslippers,5876,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:seepingshoes,5877,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:hunterhat,5878,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:huntercoat,5879,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterlegs,5880,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterboots,5881,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:deathscowl,5882,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:deathsrobe,5883,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:deathsfeet,5884,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:quiverofmog,5885,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:gurdleofgulg,5886,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:kobolditehelm,5887,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:seedsbelladonna,5888,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsmandrake,5889,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsartichoke,5890,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedssnowbell,5891,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedswormwood,5892,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsmindrake,5893,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:bucketspirit,5894,false,witchery,com.emoniph.witchery.item.ItemBucketSpirit
witchery:buckethollowtears,5895,false,witchery,com.emoniph.witchery.item.ItemBucketSpirit
ForgeMicroblock:microblock,5896,false,ForgeMicroblock,codechicken.microblock.ItemMicroPart
ForgeMicroblock:sawStone,5897,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawIron,5898,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawDiamond,5899,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:stoneRod,5900,false,ForgeMicroblock,net.minecraft.item.Item
craftingpillars:item.ring_base,5901,false,craftingpillars,me.dawars.CraftingPillars.items.ItemRingBase
craftingpillars:item.ring_dummy,5902,false,craftingpillars,net.minecraft.item.Item
EnderStorage:enderPouch,5903,false,EnderStorage,codechicken.enderstorage.storage.item.ItemEnderPouch
GraveStone:Chisel,5904,false,GraveStone,gravestone.item.ItemGSChisel
GraveStone:Corpse,5905,false,GraveStone,gravestone.item.ItemGSCorpse
IC2NuclearControl:ItemToolThermometer,5906,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemToolThermometer
IC2NuclearControl:ItemToolDigitalThermometer,5907,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemToolDigitalThermometer
IC2NuclearControl:ItemSensorLocationCard,5908,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardReactorSensorLocation
IC2NuclearControl:itemRangeUpgrade,5909,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemUpgrade
IC2NuclearControl:ItemTimeCard,5910,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemTimeCard
IC2NuclearControl:ItemTextCard,5911,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardText
IC2NuclearControl:ItemEnergySensorLocationCard,5912,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardEnergySensorLocation
IC2NuclearControl:ItemEnergyArrayLocationCard,5913,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardEnergyArrayLocation
IC2NuclearControl:ItemLiquidArrayLocationCard,5914,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardLiquidArrayLocation
IC2NuclearControl:itemCounterSensorLocationCard,5915,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemCardMultipleSensorLocation
IC2NuclearControl:ItemCounterSensorKit,5916,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemKitMultipleSensor
IC2NuclearControl:ItemEnergySensorKit,5917,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemKitEnergySensor
IC2NuclearControl:ItemRemoteSensorKit,5918,false,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.items.ItemKitReactorSensor
ProjRed|Core:projectred.core.part,5919,false,ProjRed|Core,mrtjp.projectred.core.ItemPart
ProjRed|Core:projectred.core.drawplate,5920,false,ProjRed|Core,mrtjp.projectred.core.ItemDrawPlate
ProjRed|Core:projectred.core.screwdriver,5921,false,ProjRed|Core,mrtjp.projectred.core.ItemScrewdriver
ProjRed|Core:projectred.core.wiredebugger,5922,false,ProjRed|Core,mrtjp.projectred.core.ItemWireDebugger
ProjRed|Core:projectred.core.datacard,5923,false,ProjRed|Core,mrtjp.projectred.core.ItemDataCard
ProjRed|Exploration:projectred.exploration.woolgin,5924,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemWoolGin
ProjRed|Exploration:projectred.exploration.backpack,5925,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemBackpack
ProjRed|Exploration:projectred.exploration.axeruby,5926,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemAxe
ProjRed|Exploration:projectred.exploration.axesapphire,5927,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemAxe
ProjRed|Exploration:projectred.exploration.axeperidot,5928,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemAxe
ProjRed|Exploration:projectred.exploration.hoeruby,5929,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemHoe
ProjRed|Exploration:projectred.exploration.hoesapphire,5930,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemHoe
ProjRed|Exploration:projectred.exploration.hoeperidot,5931,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemHoe
ProjRed|Exploration:projectred.exploration.pickaxeruby,5932,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemPickaxe
ProjRed|Exploration:projectred.exploration.pickaxesapphire,5933,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemPickaxe
ProjRed|Exploration:projectred.exploration.pickaxeperidot,5934,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemPickaxe
ProjRed|Exploration:projectred.exploration.shovelruby,5935,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemShovel
ProjRed|Exploration:projectred.exploration.shovelsapphire,5936,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemShovel
ProjRed|Exploration:projectred.exploration.shovelperidot,5937,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemShovel
ProjRed|Exploration:projectred.exploration.swordruby,5938,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSword
ProjRed|Exploration:projectred.exploration.swordsapphire,5939,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSword
ProjRed|Exploration:projectred.exploration.swordperidot,5940,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSword
ProjRed|Exploration:projectred.exploration.sawgold,5941,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSaw
ProjRed|Exploration:projectred.exploration.sawruby,5942,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSaw
ProjRed|Exploration:projectred.exploration.sawsapphire,5943,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSaw
ProjRed|Exploration:projectred.exploration.sawperidot,5944,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSaw
ProjRed|Exploration:projectred.exploration.sicklewood,5945,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sicklestone,5946,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sickleiron,5947,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sicklegold,5948,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sickleruby,5949,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sicklesapphire,5950,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sickleperidot,5951,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Exploration:projectred.exploration.sicklediamond,5952,false,ProjRed|Exploration,mrtjp.projectred.exploration.ItemGemSickle
ProjRed|Transmission:projectred.transmission.wire,5953,false,ProjRed|Transmission,mrtjp.projectred.transmission.ItemPartWire
ProjRed|Transmission:projectred.transmission.framewire,5954,false,ProjRed|Transmission,mrtjp.projectred.transmission.ItemPartFramedWire
ProjRed|Transportation:projectred.transportation.pipe,5955,false,ProjRed|Transportation,mrtjp.projectred.transportation.ItemPartPipe
ProjRed|Transportation:projectred.transportation.routingchip,5956,false,ProjRed|Transportation,mrtjp.projectred.transportation.ItemRoutingChip
ProjRed|Transportation:projectred.transportation.routerutil,5957,false,ProjRed|Transportation,mrtjp.projectred.transportation.ItemRouterUtility
ProjRed|Transportation:projectred.transportation.cpu,5958,false,ProjRed|Transportation,mrtjp.projectred.transportation.ItemCPU
ProjRed|Transportation:projectred.transportation.creativecpu,5959,false,ProjRed|Transportation,mrtjp.projectred.transportation.ItemCreativeCPU
ProjRed|Integration:projectred.integration.gate,5960,false,ProjRed|Integration,mrtjp.projectred.integration.ItemPartGate
ProjRed|Illumination:projectred.illumination.lantern,5961,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.lantern.inv,5962,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.fixture,5963,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.fixture.inv,5964,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp,5965,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp.inv,5966,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.lightbutton,5967,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemPartButton
ProjRed|Illumination:projectred.illumination.flightbutton,5968,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemPartFButton
YogpstopLib:qpArmor,5969,false,YogpstopLib,com.yogpc.ip.ItemArmorElectric
QuarryPlus:qpTool,5970,false,QuarryPlus,com.yogpc.qp.ItemTool
Translocator:diamondNugget,5971,false,Translocator,net.minecraft.item.Item
aobd:dustFzDarkIron,5972,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:crushedFzDarkIron,5973,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:crushedArdite,5974,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:crushedPurifiedFzDarkIron,5975,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:crushedPurifiedArdite,5976,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dustTinyFzDarkIron,5977,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dustTinyArdite,5978,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterGallium,5979,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNaquadahEnriched,5980,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterVanadium,5981,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterCerium,5982,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterGadolinium,5983,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPromethium,5984,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNaquadah,5985,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAdamantine,5986,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterCobalt,5987,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNiobium,5988,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterTellurium,5989,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterThulium,5990,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterMeteoricIron,5991,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterHolmium,5992,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterDesh,5993,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterTitanium,5994,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterBismuth,5995,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterCaesium,5996,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAmericium,5997,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterMagnesium,5998,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterEuropium,5999,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterCadmium,6000,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterInfusedGold,6001,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAluminium,6002,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPalladium,6003,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterMolybdenum,6004,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterUranium235,6005,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterBeryllium,6006,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterScandium,6007,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterIridium,6008,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPigIron,6009,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterYttrium,6010,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterFzDarkIron,6011,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterThorium,6012,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterDeepIron,6013,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNeodymium,6014,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterForce,6015,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNaquadria,6016,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterRubidium,6017,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAstralSilver,6018,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterUranium,6019,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPlatinum,6020,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterYtterbium,6021,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterTungsten,6022,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterChrome,6023,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPlutonium241,6024,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterSilicon,6025,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterLanthanum,6026,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterSamarium,6027,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterErbium,6028,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPraseodymium,6029,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterShadowIron,6030,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterMithril,6031,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterDarkIron,6032,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterArdite,6033,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAntimony,6034,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterDysprosium,6035,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterIndium,6036,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterLutetium,6037,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAdamantium,6038,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterZinc,6039,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterOsmium,6040,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterTantalum,6041,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNeutronium,6042,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterGraphite,6043,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterTerbium,6044,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterNickel,6045,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterPlutonium,6046,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterAdamant,6047,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterMidasium,6048,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:clusterManganese,6049,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelGallium,6050,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelNaquadahEnriched,6051,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelVanadium,6052,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelCerium,6053,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelGadolinium,6054,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelPromethium,6055,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelNaquadah,6056,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelAdamantine,6057,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelNiobium,6058,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelTellurium,6059,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelThulium,6060,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelMeteoricIron,6061,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelHolmium,6062,false,aobd,ganymedes01.aobd.items.AOBDItem
aobd:dirtyGravelDesh,6063,false,aobd,ganymedes01.aobd.items.AOBDItem
